uniqueID	unique_connecting_code	original_ref	orig_ref_form	ptcp_name	ptcp_refex	docname	type	anno_coarse_ref	anno_fine_ref	anno_comment_ref	sentence_distance	paragraph_distance	animacy	gm	prev_ref	document	doctype
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	A1GTYHV8OYQQLV	it	Answer.other_3261	Answer.other	pronoun	NA	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	AAASQIW3J32OL	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	AR8M7X4W9PJ4F	a case	Answer.other_3261	Answer.other	description	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	A1SISJL5ST2PWH	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	A2YHF0DPCO832L	some new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	A3NMQ3019X6YE0	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	A1OIBI3PWS4R5K	new racketeering guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	APGX2WZ59OWDN	new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	A20VNT5IHVO401	their new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	A1R5O1NGQM4OU1	new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	A15AGJDQAZP1DI	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	A8GARIHVLH97W	guidelese	Answer.other_3261	Answer.other	description	no_modification	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_1_2_20	other_3261_wsj1159_1	its new guidelines concerning prosecutions under the federal racketeering	description	A3914P24XPNPY3	the federal racketeering law	Answer.other_3261	Answer.other	description	short_mod	NA	first_mention	first_mention	other	np-obj	first_mention	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A1IS0218RVG60K	These guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A2NLDPL1UB7SW7	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A2YC6PEMIRSOAA	The new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A3141EW4WZT4Q0	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A3QOMMIZTW0XF1	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A5DMNDQD0GFPZ	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A2UTDZAZV1DF0N	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A1GTYHV8OYQQLV	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	AAASQIW3J32OL	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	AR8M7X4W9PJ4F	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A1SISJL5ST2PWH	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A2YHF0DPCO832L	The new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A3NMQ3019X6YE0	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A1OIBI3PWS4R5K	The federal guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	APGX2WZ59OWDN	The new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A20VNT5IHVO401	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A1R5O1NGQM4OU1	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A15AGJDQAZP1DI	article	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A8GARIHVLH97W	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_2_2_1	other_3261_wsj1159_2	The guidelines	description	A3914P24XPNPY3	prosecutions	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A1IS0218RVG60K	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A2NLDPL1UB7SW7	This article	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A2YC6PEMIRSOAA	The new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A3141EW4WZT4Q0	This	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A3QOMMIZTW0XF1	The guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A5DMNDQD0GFPZ	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A2UTDZAZV1DF0N	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A1GTYHV8OYQQLV	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	AAASQIW3J32OL	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	AR8M7X4W9PJ4F	there	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A1SISJL5ST2PWH	The new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A2YHF0DPCO832L	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A3NMQ3019X6YE0	The guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A1OIBI3PWS4R5K	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	APGX2WZ59OWDN	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A20VNT5IHVO401	this new protocol	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A1R5O1NGQM4OU1	the	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A15AGJDQAZP1DI	justice	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A8GARIHVLH97W	she	Answer.other_3261	Answer.other	pronoun	NA	wrong_instance	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_3_2_0	other_3261_wsj1159_3	They	pronoun	A3914P24XPNPY3	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A1IS0218RVG60K	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A2NLDPL1UB7SW7	new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A2YC6PEMIRSOAA	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A3141EW4WZT4Q0	there	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A3QOMMIZTW0XF1	the guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A5DMNDQD0GFPZ	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A2UTDZAZV1DF0N	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A1GTYHV8OYQQLV	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	AAASQIW3J32OL	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	AR8M7X4W9PJ4F	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A1SISJL5ST2PWH	The new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A2YHF0DPCO832L	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A3NMQ3019X6YE0	the guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A1OIBI3PWS4R5K	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	APGX2WZ59OWDN	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A20VNT5IHVO401	its guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A1R5O1NGQM4OU1	distribute	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A15AGJDQAZP1DI	federal	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A8GARIHVLH97W	counter	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_4_2_12	other_3261_wsj1159_4	the guidelines	description	A3914P24XPNPY3	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	same_par	other	np-subj	pronoun	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A1IS0218RVG60K	its newly issued guidance	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A2NLDPL1UB7SW7	this article	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A2YC6PEMIRSOAA	the article	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A3141EW4WZT4Q0	contrast	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A3QOMMIZTW0XF1	the guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A5DMNDQD0GFPZ	new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A2UTDZAZV1DF0N	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A1GTYHV8OYQQLV	them	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	AAASQIW3J32OL	the guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	AR8M7X4W9PJ4F	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A1SISJL5ST2PWH	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A2YHF0DPCO832L	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A3NMQ3019X6YE0	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A1OIBI3PWS4R5K	these new racketeering guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	APGX2WZ59OWDN	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A20VNT5IHVO401	their release	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A1R5O1NGQM4OU1	law	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A15AGJDQAZP1DI	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A8GARIHVLH97W	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_7_2_3	other_3261_wsj1159_5	the new guidelines	description	A3914P24XPNPY3	recent news	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-obj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A1IS0218RVG60K	The new Justice Department guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A2NLDPL1UB7SW7	The Justice Department	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A2YC6PEMIRSOAA	The new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A3141EW4WZT4Q0	The law	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A3QOMMIZTW0XF1	The guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A5DMNDQD0GFPZ	New guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A2UTDZAZV1DF0N	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A1GTYHV8OYQQLV	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	AAASQIW3J32OL	The guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	AR8M7X4W9PJ4F	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A1SISJL5ST2PWH	They	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A2YHF0DPCO832L	The new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A3NMQ3019X6YE0	The guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A1OIBI3PWS4R5K	The federal directives	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	APGX2WZ59OWDN	The new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A20VNT5IHVO401	current guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A1R5O1NGQM4OU1	U.S. attorneys	Answer.other_3261	Answer.other	unacceptable	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A15AGJDQAZP1DI	it	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A8GARIHVLH97W	it	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_8_2_1	other_3261_wsj1159_6	The guidelines	description	A3914P24XPNPY3	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_10_2_9	other_3261_wsj1159_7	the guidelines	description	A1IS0218RVG60K	these new procedures	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_10_2_9	other_3261_wsj1159_7	the guidelines	description	A2NLDPL1UB7SW7	their	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_10_2_9	other_3261_wsj1159_7	the guidelines	description	A2YC6PEMIRSOAA	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_10_2_9	other_3261_wsj1159_7	the guidelines	description	A3141EW4WZT4Q0	it	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_10_2_9	other_3261_wsj1159_7	the guidelines	description	A3QOMMIZTW0XF1	the guidelines	Answer.other_3261	Answer.other	description	no_modification	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_10_2_9	other_3261_wsj1159_7	the guidelines	description	A5DMNDQD0GFPZ	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_10_2_9	other_3261_wsj1159_7	the guidelines	description	A2UTDZAZV1DF0N	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_10_2_9	other_3261_wsj1159_7	the guidelines	description	A1GTYHV8OYQQLV	it	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_10_2_9	other_3261_wsj1159_7	the guidelines	description	AAASQIW3J32OL	they	Answer.other_3261	Answer.other	pronoun	NA	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
wsj_1159_10_2_9	other_3261_wsj1159_7	the guidelines	description	AR8M7X4W9PJ4F	the new guidelines	Answer.other_3261	Answer.other	description	short_mod	NA	diff_sent	different_par	other	np-subj	description	other_3261_wsj1159	other
